ticker,quarter,year,priceToEarning,priceToBook,roe,roa,earningPerShare,bookValuePerShare,equityOnTotalAsset,equityOnLiability,epsChange,bookValuePerShareChange
TKU,3,2013,,,0.221,0.099,1883,9453.0,0.473,0.9,0.301,0.059
TKU,2,2013,,,0.177,0.08,1447,8923.0,0.5,1.0,0.953,0.067
TKU,1,2013,,,0.093,0.038,741,8361.0,0.438,0.8,14.757,0.038
TLH,4,2020,9.8,0.5,0.052,0.024,742,14238.0,0.524,1.1,-1.441,0.053
TLH,3,2020,-2.2,0.3,-0.115,-0.056,-1684,13527.0,0.476,0.9,-0.108,0.009
TLH,2,2020,-1.7,0.2,-0.129,-0.06,-1889,13409.0,0.441,0.8,0.141,-0.016
TLH,1,2020,-1.5,0.2,-0.113,-0.053,-1656,13629.0,0.407,0.7,0.181,-0.032
TLH,4,2019,-2.7,0.3,-0.095,-0.045,-1401,14085.0,0.402,0.7,1.746,-0.107
TLH,3,2019,-7.4,0.2,-0.032,-0.016,-510,15769.0,0.505,1.1,3.385,-0.005
TLH,2,2019,-36.2,0.3,-0.007,-0.004,-116,15855.0,0.493,1.0,-1.592,0.005
TLH,1,2019,22.8,0.3,0.013,0.006,196,15777.0,0.539,1.2,-0.776,0.016
TLH,4,2018,5.4,0.3,0.057,0.031,878,15533.0,0.556,1.3,-0.657,-0.049
TLH,3,2018,2.5,0.4,0.168,0.086,2562,16327.0,0.512,1.1,-0.132,0.019
TLH,2,2018,2.5,0.5,0.2,0.094,2950,16019.0,0.474,0.9,-0.088,0.025
TLH,1,2018,2.7,0.6,0.227,0.107,3234,15627.0,0.454,0.9,-0.031,0.035
TLH,4,2017,2.5,0.5,0.241,0.129,3337,15103.0,0.533,1.2,-0.092,0.063
TLH,3,2017,2.5,0.7,0.287,0.14,3673,14214.0,0.511,1.1,-0.016,0.052
TLH,2,2017,2.3,0.6,0.309,0.141,3731,13517.0,0.472,0.9,-0.176,0.053
TLH,1,2017,2.1,0.7,0.413,0.205,4530,12841.0,0.498,1.0,0.013,0.021
TLH,4,2016,1.8,0.7,0.432,0.217,4472,12578.0,0.538,1.2,2.078,0.108
TLH,3,2016,4.5,0.6,0.137,0.062,1453,11353.0,0.459,0.9,1.017,0.071
TLH,2,2016,7.7,0.5,0.07,0.032,720,10597.0,0.435,0.8,-2.07,0.162
TLH,1,2016,-6.4,0.5,-0.071,-0.033,-673,9123.0,0.495,1.0,-0.594,0.125
TLH,4,2015,-1.5,0.3,-0.177,-0.085,-1658,8106.0,0.457,0.9,-7.948,-0.167
TLH,3,2015,11.6,0.3,0.023,0.011,238,9730.0,0.439,0.8,-0.359,-0.002
TLH,2,2015,9.8,0.4,0.037,0.018,372,9753.0,0.479,1.0,-0.233,0.004
TLH,1,2015,8.1,0.4,0.05,0.023,485,9716.0,0.437,0.8,-0.331,-0.072
TLH,4,2014,,,0.072,0.036,725,10470.0,0.494,1.0,1.714,0.01
TLH,3,2014,,,0.026,0.013,267,10362.0,0.485,1.0,0.719,0.015
TLH,2,2014,,,0.016,0.007,155,10208.0,0.481,1.0,0.723,0.073
TLH,1,2014,,,0.009,0.004,90,9513.0,0.494,1.0,-0.912,0.029
TLH,4,2013,,,0.121,0.059,1028,9249.0,0.477,1.0,-0.281,-0.027
TLH,3,2013,,,0.166,0.081,1430,9505.0,0.472,0.9,0.014,0.005
TLH,2,2013,,,0.164,0.075,1410,9455.0,0.418,0.8,-0.038,0.022
TLH,1,2013,,,0.174,0.077,1466,9251.0,0.414,0.8,2.569,0.24
TMP,4,2020,13.4,1.6,0.12,0.094,2538,21679.0,0.749,3.4,-0.298,0.038
TMP,3,2020,9.5,1.6,0.176,0.15,3613,20884.0,0.89,10.8,-0.229,0.015
TMP,2,2020,6.1,1.4,0.238,0.202,4685,20569.0,0.877,9.2,-0.058,-0.031
TMP,1,2020,5.0,1.2,0.246,0.208,4971,21234.0,0.858,7.8,-0.038,0.032
TMP,4,2019,5.6,1.4,0.266,0.21,5168,20573.0,0.819,5.5,-0.113,0.018
TMP,3,2019,4.8,1.4,0.311,0.246,5825,20201.0,0.822,5.6,-0.024,0.074
TMP,2,2019,4.8,1.5,0.346,0.274,5970,18815.0,0.821,5.6,-0.114,-0.02
TMP,1,2019,4.1,1.5,0.39,0.313,6740,19191.0,0.829,5.9,-0.039,0.049
TMP,4,2018,3.5,1.3,0.429,0.324,7011,18286.0,0.76,3.7,0.269,0.059
TMP,3,2018,4.3,1.4,0.348,0.261,5526,17263.0,0.758,3.7,0.078,0.097
TMP,2,2018,4.2,1.4,0.352,0.262,5128,15731.0,0.761,3.8,0.084,0.025
TMP,1,2018,4.8,1.5,0.322,0.247,4729,15350.0,0.771,4.1,0.063,0.068
TMP,4,2017,5.2,1.6,0.315,0.231,4449,14373.0,0.747,3.6,0.038,-0.012
TMP,3,2017,4.9,1.4,0.305,0.209,4286,14541.0,0.742,3.5,0.103,0.085
TMP,2,2017,5.3,1.5,0.296,0.193,3887,13408.0,0.727,3.2,0.438,-0.043
TMP,1,2017,6.2,1.2,0.186,0.131,2702,14007.0,0.759,3.8,0.34,0.009
TMP,4,2016,8.0,1.2,0.139,0.094,2016,13888.0,0.721,3.0,0.358,0.021
TMP,3,2016,10.6,1.2,0.105,0.065,1484,13605.0,0.633,2.0,-0.01,0.057
TMP,2,2016,11.0,1.3,0.112,0.067,1500,12870.0,0.591,1.6,-0.28,-0.145
TMP,1,2016,7.3,1.0,0.136,0.089,2082,15060.0,0.656,2.1,-0.301,-0.001
TMP,4,2015,5.4,1.1,0.2,0.129,2976,15075.0,0.64,2.0,-0.245,0.024
TMP,3,2015,4.2,1.1,0.281,0.172,3941,14726.0,0.617,1.8,-0.021,0.054
TMP,2,2015,4.0,1.2,0.303,0.174,4025,13973.0,0.602,1.7,0.006,-0.073
TMP,1,2015,3.5,0.9,0.273,0.179,4000,15069.0,0.634,2.0,0.174,0.065
TMP,4,2014,,,0.243,0.156,3407,14148.0,0.622,1.9,0.282,0.103
TMP,3,2014,,,0.203,0.125,2657,12824.0,0.584,1.6,-0.038,0.062
TMP,2,2014,,,0.226,0.126,2763,12070.0,0.526,1.3,0.131,-0.081
TMP,1,2014,,,0.184,0.118,2443,13140.0,0.631,2.1,0.067,0.016
TMP,4,2013,,,0.174,0.11,2291,12935.0,0.622,2.0,-0.117,0.044
TMP,3,2013,,,0.209,0.132,2595,12392.0,0.599,1.8,0.161,0.082
TMP,2,2013,,,0.192,0.113,2236,11457.0,0.544,1.4,0.022,-0.078
TMP,1,2013,,,0.178,0.112,2188,12423.0,0.602,1.8,0.038,0.009
TMS,4,2020,10.5,1.5,0.163,0.088,2975,20691.0,0.553,1.6,0.118,0.057
TMS,3,2020,8.7,1.2,0.152,0.081,2660,19570.0,0.542,1.5,0.112,0.049
TMS,2,2020,8.0,1.0,0.145,0.073,2392,18649.0,0.529,1.4,0.135,0.11
TMS,1,2020,8.8,1.1,0.137,0.07,2109,16800.0,0.534,1.5,-0.107,-0.059
TMS,4,2019,7.4,1.0,0.143,0.069,2362,17857.0,0.522,1.4,0.029,0.017
TMS,3,2019,7.4,1.0,0.14,0.069,2296,17565.0,0.53,1.5,-0.084,0.087
TMS,2,2019,7.3,1.1,0.162,0.076,2506,16153.0,0.476,1.2,0.093,0.022
TMS,1,2019,8.1,1.2,0.155,0.075,2293,15810.0,0.479,1.0,-0.022,0.037
TMS,4,2018,7.1,1.1,0.162,0.074,2346,15239.0,0.444,1.0,0.119,0.001
TMS,3,2018,7.0,1.0,0.146,0.068,2096,15218.0,0.456,1.1,0.208,0.034
TMS,2,2018,9.3,1.1,0.125,0.059,1735,14714.0,0.456,1.1,-0.182,0.068
TMS,1,2018,8.7,1.3,0.163,0.085,2121,13779.0,0.492,1.2,0.044,0.006
TMS,4,2017,9.5,1.4,0.161,0.08,2031,13695.0,0.469,1.1,-0.084,0.013
TMS,3,2017,12.0,2.0,0.181,0.091,2216,13513.0,0.482,1.2,-0.013,0.041
TMS,2,2017,12.1,2.1,0.192,0.096,2246,12986.0,0.486,1.2,0.147,0.054
TMS,1,2017,11.8,1.9,0.174,0.102,1958,12323.0,0.57,1.4,0.062,0.072
TMS,4,2016,12.2,2.0,0.178,0.101,1844,11497.0,0.537,1.2,0.118,0.042
TMS,3,2016,14.7,2.2,0.163,0.095,1649,11031.0,0.536,1.2,-0.021,0.054
TMS,2,2016,16.1,2.6,0.176,0.105,1685,10465.0,0.523,1.1,0.035,0.025
TMS,1,2016,18.6,3.0,0.174,0.115,1627,10211.0,0.61,1.6,-0.018,0.105
TMS,4,2015,22.0,3.9,0.192,0.128,1657,9240.0,0.614,1.6,-0.107,0.009
TMS,3,2015,12.1,2.5,0.223,0.158,1856,9156.0,0.654,1.9,0.079,0.052
TMS,2,2015,12.7,2.5,0.216,0.162,1719,8706.0,0.728,2.7,0.05,0.028
TMS,1,2015,11.3,2.2,0.211,0.159,1638,8466.0,0.731,2.7,0.089,0.055
TMS,4,2014,,,0.203,0.152,1503,8021.0,0.741,2.9,0.201,0.067
TMS,3,2014,,,0.176,0.138,1251,7520.0,0.789,3.8,0.053,0.046
TMS,2,2014,,,0.175,0.133,1188,7186.0,0.779,3.5,0.117,0.019
TMS,1,2014,,,0.158,0.121,1063,7052.0,0.777,3.5,0.035,0.042
TMS,4,2013,,,0.159,0.121,1027,6767.0,0.757,3.1,0.102,0.015
TMS,3,2013,,,0.146,0.113,932,6670.0,0.78,3.6,-0.031,0.043
TMS,2,2013,,,0.157,0.122,961,6397.0,0.746,3.0,-0.035,0.0
TMS,1,2013,,,0.175,0.129,997,6400.0,0.752,3.1,0.14,0.045
TNA,4,2020,11.5,1.0,0.084,0.024,951,11348.0,0.262,0.4,0.112,0.029
TNA,3,2020,14.6,1.1,0.078,0.022,855,11024.0,0.264,0.4,-0.68,-0.009
TNA,2,2020,4.6,1.1,0.267,0.074,2673,11128.0,0.271,0.4,-0.022,-0.03
TNA,1,2020,3.7,0.9,0.27,0.077,2733,11469.0,0.285,0.4,-0.005,0.018
TNA,4,2019,6.5,1.6,0.274,0.076,2746,11262.0,0.316,0.5,0.048,0.023
TNA,3,2019,4.5,1.1,0.266,0.085,2619,11005.0,0.318,0.5,2.397,0.233
TNA,2,2019,13.5,1.2,0.089,0.027,771,8927.0,0.29,0.4,-0.184,0.02
TNA,1,2019,10.9,1.2,0.112,0.032,944,8753.0,0.288,0.4,-0.37,-0.2
TNA,4,2018,5.5,0.8,0.14,0.037,1500,10942.0,0.241,0.3,-0.256,0.007
TNA,3,2018,5.7,1.1,0.192,0.062,2016,10869.0,0.325,0.5,-0.071,0.025
TNA,2,2018,4.5,0.9,0.213,0.062,2170,10601.0,0.316,0.5,0.006,0.05
TNA,1,2018,5.7,1.2,0.213,0.062,2157,10095.0,0.279,0.4,-0.149,-0.034
TNA,4,2017,4.1,1.0,0.255,0.073,2535,10453.0,0.302,0.4,0.171,0.029
TNA,3,2017,5.5,1.2,0.221,0.07,2164,10160.0,0.325,0.5,-0.267,0.043
TNA,2,2017,4.4,1.3,0.328,0.085,2953,9741.0,0.271,0.4,-0.028,-0.044
TNA,1,2017,4.8,1.4,0.336,0.101,3038,10194.0,0.308,0.5,0.076,0.078
TNA,4,2016,4.8,1.4,0.333,0.091,2824,9454.0,0.273,0.4,-0.041,0.0
TNA,3,2016,6.1,1.9,0.344,0.104,2944,9450.0,0.312,0.5,0.412,0.145
TNA,2,2016,7.1,1.8,0.268,0.07,2086,8256.0,0.244,0.3,0.166,0.049
TNA,1,2016,5.3,1.2,0.24,0.067,1788,7873.0,0.288,0.4,0.288,0.047
TNA,4,2015,4.7,0.9,0.191,0.052,1389,7521.0,0.274,0.4,0.109,-0.017
TNA,3,2015,4.9,0.8,0.171,0.052,1252,7651.0,0.29,0.4,0.062,0.046
TNA,2,2015,4.5,0.7,0.168,0.05,1179,7316.0,0.287,0.4,0.058,0.047
TNA,1,2015,4.1,0.7,0.165,0.053,1114,6986.0,0.27,0.4,0.137,0.0
TNA,4,2014,,,0.144,0.045,980,6987.0,0.268,0.4,0.023,0.005
TNA,3,2014,,,0.141,0.047,958,6950.0,0.317,0.5,0.142,0.041
TNA,2,2014,,,0.128,0.041,838,6674.0,0.313,0.5,0.001,0.035
TNA,1,2014,,,0.13,0.052,838,6449.0,0.405,0.7,-0.05,-0.017
TNA,4,2013,,,0.136,0.051,882,6562.0,0.366,0.6,-0.02,0.002
TNA,3,2013,,,0.14,0.05,900,6551.0,0.343,0.5,-0.112,0.025
TNA,2,2013,,,0.163,0.055,1013,6394.0,0.322,0.5,-0.028,0.011
TNA,1,2013,,,0.169,0.062,1042,6323.0,0.38,0.6,0.023,0.004
TNB,2,2020,12.7,0.9,0.067,0.022,887,13145.0,0.361,0.6,-0.304,-0.04
TNB,1,2020,6.4,0.6,0.097,0.036,1274,13688.0,0.376,0.6,-0.265,-0.194
TNB,4,2019,5.6,0.6,0.104,0.036,1733,16988.0,0.364,0.6,0.059,0.018
TNB,3,2019,3.7,0.4,0.1,0.034,1636,16689.0,0.321,0.5,-0.463,-0.008
TNB,2,2019,1.7,0.3,0.194,0.067,3049,16830.0,0.307,0.4,1.011,0.069
TNB,1,2019,3.0,0.3,0.098,0.037,1516,15746.0,0.355,0.5,0.23,-0.043
TNB,4,2018,3.4,0.3,0.079,0.028,1233,16456.0,0.335,0.5,-0.087,0.031
TNB,3,2018,2.8,0.2,0.088,0.035,1350,15958.0,0.353,0.5,1.087,0.087
TNB,2,2018,7.9,0.3,0.045,0.017,647,14685.0,0.407,0.7,-3.452,-0.03
TNB,1,2018,-14.8,0.3,-0.017,-0.007,-263,15137.0,0.409,0.7,-4.233,0.012
TNB,4,2017,51.5,0.3,0.005,0.002,81,14962.0,0.393,0.6,-0.067,0.022
TNB,3,2017,51.4,0.3,0.006,0.003,87,14642.0,0.473,0.9,-1.099,0.04
TNB,2,2017,-5.9,0.4,-0.051,-0.023,-885,14073.0,0.35,0.5,-1.808,-0.088
TNB,3,2016,12.8,0.4,0.028,0.014,476,15235.0,0.567,1.3,-0.772,-0.257
TNC,4,2020,10.4,1.6,0.162,0.147,2814,17868.0,0.896,8.6,0.027,0.007
TNC,3,2020,10.3,1.6,0.158,0.145,2739,17745.0,0.909,10.0,0.047,0.007
TNC,2,2020,6.9,1.0,0.152,0.134,2617,17622.0,0.845,5.4,-0.179,-0.033
TNC,1,2020,3.4,0.6,0.184,0.173,3189,18223.0,0.941,15.9,0.613,0.076
TNC,4,2019,7.6,0.9,0.119,0.11,1977,16936.0,0.922,11.8,-0.015,0.003
TNC,3,2019,7.5,0.9,0.121,0.113,2007,16888.0,0.923,12.0,-0.133,0.0
TNC,2,2019,5.4,0.7,0.141,0.132,2314,16887.0,0.921,11.7,0.675,0.031
TNC,1,2019,8.7,0.7,0.085,0.08,1382,16374.0,0.935,14.3,-0.017,0.005
TNC,4,2018,6.7,0.6,0.086,0.08,1406,16293.0,0.92,11.5,-0.072,0.005
TNC,3,2018,7.0,0.7,0.094,0.088,1515,16215.0,0.938,15.0,0.095,0.019
TNC,2,2018,7.7,0.7,0.087,0.082,1384,15906.0,0.946,17.6,0.016,-0.025
TNC,1,2018,7.4,0.6,0.084,0.081,1362,16320.0,0.961,24.4,-0.019,0.006
TNC,4,2017,6.4,0.5,0.086,0.081,1389,16221.0,0.931,13.4,0.088,0.012
TNC,3,2017,7.0,0.6,0.08,0.075,1277,16034.0,0.932,13.8,0.076,0.011
TNC,2,2017,7.8,0.6,0.075,0.07,1187,15856.0,0.945,17.0,-0.036,-0.015
TNC,1,2017,7.2,0.5,0.077,0.074,1232,16095.0,0.967,29.6,0.052,0.008
TNC,4,2016,6.5,0.5,0.074,0.07,1171,15970.0,0.946,17.4,0.396,0.005
TNC,3,2016,7.7,0.4,0.053,0.05,838,15895.0,0.947,17.9,-0.268,0.006
TNC,2,2016,5.3,0.4,0.073,0.067,1145,15807.0,0.923,12.1,2.286,0.002
TNC,1,2016,19.0,0.4,0.022,0.021,348,15775.0,0.955,21.1,-0.388,0.011
TNC,4,2015,11.5,0.4,0.036,0.034,570,15610.0,0.936,14.6,-0.488,-0.016
TNC,3,2015,5.9,0.4,0.071,0.067,1112,15867.0,0.964,26.6,0.471,0.024
TNC,2,2015,9.5,0.5,0.049,0.045,756,15500.0,0.906,9.6,-0.366,-0.029
TNC,1,2015,6.2,0.5,0.074,0.068,1192,15958.0,0.914,10.6,0.312,0.018
TNC,4,2014,,,0.057,0.051,909,15672.0,0.907,9.8,0.188,0.019
TNC,3,2014,,,0.048,0.043,765,15387.0,0.912,10.3,-0.27,0.002
TNC,2,2014,,,0.067,0.06,1048,15348.0,0.919,11.3,-0.237,-0.066
TNC,1,2014,,,0.081,0.075,1374,16428.0,0.941,15.9,-0.226,0.0
TNC,4,2013,,,0.106,0.094,1777,16426.0,0.908,9.9,-0.116,0.012
TNC,3,2013,,,0.122,0.108,2010,16236.0,0.881,7.4,-0.054,0.019
TNC,2,2013,,,0.132,0.117,2125,15940.0,0.875,7.0,-0.135,-0.091
TNC,1,2013,,,0.151,0.128,2458,17529.0,0.917,11.0,-0.328,0.023
TPC,4,2020,8.9,0.6,0.065,0.032,967,15079.0,0.484,0.9,-0.044,0.01
TPC,3,2020,6.5,0.4,0.069,0.035,1012,14933.0,0.489,1.0,-0.005,-0.03
TPC,2,2020,6.3,0.4,0.067,0.034,1017,15401.0,0.506,1.0,0.204,0.024
TPC,1,2020,7.9,0.4,0.057,0.029,844,15045.0,0.517,1.1,-0.098,0.009
TPC,4,2019,8.6,0.5,0.064,0.032,936,14912.0,0.504,1.0,-0.292,0.043
TPC,3,2019,6.8,0.6,0.094,0.048,1322,14296.0,0.516,1.1,0.116,-0.051
TPC,2,2019,7.5,0.6,0.082,0.04,1185,15070.0,0.528,1.1,-0.136,0.02
TPC,1,2019,6.0,0.6,0.093,0.047,1370,14779.0,0.52,1.1,0.024,0.015
TPC,4,2018,6.0,0.6,0.092,0.046,1338,14555.0,0.495,1.0,0.364,0.041
TPC,3,2018,9.5,0.7,0.069,0.036,981,13977.0,0.511,1.0,-0.153,0.014
TPC,2,2018,8.2,0.7,0.083,0.04,1158,13778.0,0.449,0.8,-0.027,-0.071
TPC,1,2018,5.6,0.5,0.082,0.042,1190,14825.0,0.503,1.0,-0.087,0.013
TPC,4,2017,5.4,0.5,0.091,0.047,1304,14633.0,0.512,1.0,-0.003,0.015
TPC,3,2017,5.0,0.5,0.093,0.051,1307,14414.0,0.534,1.1,0.117,0.027
TPC,2,2017,5.1,0.4,0.085,0.047,1170,14038.0,0.523,1.1,0.0,-0.018
TPC,1,2017,4.9,0.4,0.084,0.048,1170,14297.0,0.529,1.1,0.239,0.022
TPC,4,2016,5.0,0.3,0.068,0.037,944,13991.0,0.525,1.1,0.108,0.016
TPC,3,2016,6.3,0.4,0.063,0.035,851,13767.0,0.569,1.3,0.07,0.018
TPC,2,2016,5.5,0.3,0.058,0.032,796,13528.0,0.579,1.4,0.707,-0.012
TPC,1,2016,9.5,0.3,0.034,0.02,466,13694.0,0.624,1.7,-0.007,0.006
TPC,4,2015,7.5,0.3,0.035,0.018,469,13614.0,0.573,1.3,0.061,0.01
TPC,3,2015,8.8,0.3,0.033,0.015,442,13482.0,0.537,1.2,0.298,-0.021
TPC,2,2015,10.6,0.3,0.025,0.012,341,13771.0,0.524,1.1,-0.133,0.005
TPC,1,2015,10.6,0.3,0.028,0.015,393,13700.0,0.554,1.2,-0.245,0.006
TPC,4,2014,,,0.038,0.018,521,13616.0,0.473,0.9,-0.205,0.007
TPC,3,2014,,,0.048,0.022,655,13521.0,0.418,0.7,-0.271,0.006
TPC,2,2014,,,0.067,0.031,898,13439.0,0.454,0.8,-0.184,-0.058
TPC,1,2014,,,0.077,0.041,1101,14261.0,0.519,1.1,0.057,0.015
TPC,4,2013,,,0.073,0.037,1041,14050.0,0.478,0.9,0.089,0.016
TPC,3,2013,,,0.068,0.035,956,13827.0,0.494,1.0,0.133,0.024
TPC,2,2013,,,0.061,0.026,844,13502.0,0.476,0.9,-0.188,-0.069
TPC,1,2013,,,0.069,0.032,1040,14497.0,0.553,1.2,-0.235,0.01
TRA,4,2020,14.0,2.5,0.186,0.121,4723,26037.0,0.652,2.4,0.053,-0.024
TRA,3,2020,11.9,2.0,0.171,0.117,4486,26672.0,0.706,3.3,0.101,0.041
TRA,2,2020,12.1,1.9,0.161,0.113,4074,25610.0,0.696,3.1,0.115,0.037
TRA,1,2020,12.1,1.8,0.148,0.103,3654,24702.0,0.699,3.2,-0.013,-0.007
TRA,4,2019,14.9,2.2,0.15,0.097,3702,24884.0,0.656,2.5,-0.053,-0.032
TRA,3,2019,14.6,2.2,0.153,0.103,3908,25707.0,0.658,2.5,-0.02,0.026
TRA,2,2019,15.2,2.4,0.161,0.111,3990,25049.0,0.705,3.3,0.042,0.018
TRA,1,2019,17.1,2.7,0.157,0.108,3828,24607.0,0.687,3.0,0.017,-0.001
TRA,4,2018,16.2,2.5,0.152,0.1,3765,24621.0,0.642,2.3,-0.062,-0.028
TRA,3,2018,19.5,3.1,0.159,0.115,4012,25333.0,0.693,3.1,-0.114,0.034
TRA,2,2018,15.3,2.8,0.188,0.131,4529,24493.0,0.68,2.8,-0.208,0.017
TRA,1,2018,14.9,3.5,0.248,0.163,5718,24087.0,0.688,2.9,-0.016,-0.031
TRA,4,2017,17.3,4.1,0.246,0.168,5810,24866.0,0.679,2.8,0.086,-0.008
TRA,3,2017,18.6,4.0,0.224,0.165,5351,25057.0,0.75,4.4,0.014,0.057
TRA,2,2017,20.0,4.4,0.234,0.16,5278,23710.0,0.716,3.5,0.085,0.073
TRA,1,2017,17.1,3.8,0.229,0.146,4867,22098.0,0.627,2.2,-0.042,-0.014
TRA,4,2016,15.4,3.5,0.233,0.159,5080,22412.0,0.684,3.0,-0.005,-0.014
TRA,3,2016,16.6,3.7,0.229,0.165,5106,22741.0,0.725,4.0,0.036,0.06
TRA,2,2016,16.0,3.7,0.246,0.162,4930,21449.0,0.652,2.6,0.072,0.055
TRA,1,2016,11.4,2.6,0.242,0.154,4598,20340.0,0.648,2.5,0.059,-0.043
TRA,4,2015,9.7,2.0,0.216,0.148,4341,21243.0,0.679,2.9,0.092,-0.024
TRA,3,2015,9.7,1.8,0.2,0.143,3973,21759.0,0.715,2.5,0.017,0.169
TRA,2,2015,10.0,2.1,0.219,0.15,3907,18617.0,0.662,2.8,-0.025,0.185
TRA,1,2015,8.5,2.2,0.238,0.153,4006,15704.0,0.551,2.0,0.141,-0.079
TRA,4,2014,,,0.198,0.131,3511,17049.0,0.624,3.0,0.099,0.059
TRA,3,2014,,,0.186,0.123,3196,16098.0,0.643,3.6,-0.004,0.057
TRA,2,2014,,,0.218,0.13,3208,15224.0,0.637,3.3,-0.01,0.065
TRA,1,2014,,,0.236,0.134,3241,14294.0,0.601,2.7,-0.1,-0.036
TRA,4,2013,,,0.263,0.145,3600,14833.0,0.565,2.0,-0.024,0.008
TRA,3,2013,,,0.272,0.151,3689,14718.0,0.544,1.8,0.049,0.37
TRA,2,2013,,,0.316,0.149,3517,10740.0,0.419,1.1,0.114,0.092
TRA,1,2013,,,0.308,0.136,3156,9838.0,0.401,1.0,0.124,0.044
TS4,4,2020,-0.6,0.4,-0.445,-0.088,-5997,10030.0,0.163,0.2,-0.072,-0.015
TS4,3,2020,-0.6,0.4,-0.466,-0.093,-6460,10181.0,0.158,0.2,0.004,0.007
TS4,2,2020,-0.5,0.3,-0.469,-0.09,-6437,10113.0,0.155,0.2,237.199,-0.369
TS4,1,2020,-96.2,0.2,-0.002,0.0,-27,16030.0,0.219,0.3,-1.202,-0.052
TS4,4,2019,27.8,0.2,0.008,0.001,133,16909.0,0.228,0.3,-0.856,-0.038
TS4,3,2019,5.5,0.3,0.053,0.011,926,17570.0,0.237,0.3,-0.166,0.014
TS4,2,2019,5.8,0.4,0.066,0.014,1111,17324.0,0.225,0.3,0.315,0.026
TS4,1,2019,7.1,0.4,0.05,0.011,845,16881.0,0.209,0.3,0.09,-0.05
TS4,4,2018,9.1,0.4,0.045,0.007,775,17765.0,0.136,0.2,0.544,0.019
TS4,3,2018,13.9,0.4,0.03,0.006,502,17441.0,0.189,0.2,0.122,0.061
TS4,2,2018,13.2,0.4,0.028,0.006,448,16436.0,0.21,0.3,1.132,-0.031
TS4,1,2018,37.5,0.5,0.013,0.003,210,16967.0,0.22,0.3,-0.455,-0.001
TS4,4,2017,19.6,0.4,0.023,0.005,385,16986.0,0.212,0.3,-0.356,0.044
TS4,3,2017,13.1,0.5,0.036,0.007,598,16264.0,0.198,0.2,0.317,0.014
TS4,2,2017,18.0,0.5,0.027,0.006,454,16036.0,0.207,0.3,-0.204,-0.007
TS4,1,2017,14.8,0.5,0.034,0.007,571,16144.0,0.21,0.3,0.152,-0.039
TS4,4,2016,14.8,0.4,0.029,0.006,495,16799.0,0.206,0.3,-0.165,-0.018
TS4,3,2016,12.7,0.4,0.034,0.008,593,17106.0,0.216,0.3,-0.11,0.002
TS4,2,2016,12.0,0.5,0.038,0.009,667,17070.0,0.209,0.3,0.059,-0.012
TS4,1,2016,12.0,0.4,0.036,0.008,629,17275.0,0.218,0.3,0.04,-0.02
TS4,4,2015,12.0,0.4,0.034,0.008,605,17627.0,0.22,0.3,-0.1,0.016
TS4,3,2015,11.2,0.4,0.038,0.009,673,17355.0,0.22,0.3,-0.254,-0.016
TS4,2,2015,9.3,0.5,0.052,0.013,902,17635.0,0.235,0.3,-0.18,-0.002
TS4,1,2015,7.4,0.5,0.062,0.017,1100,17673.0,0.251,0.3,-0.036,-0.013
TS4,4,2014,,,0.063,0.018,1141,17908.0,0.265,0.4,-0.249,0.016
TS4,3,2014,,,0.086,0.024,1519,17621.0,0.271,0.4,-0.012,0.013
TS4,2,2014,,,0.093,0.025,1537,17401.0,0.27,0.4,-0.03,-0.016
TS4,1,2014,,,0.096,0.027,1584,17682.0,0.284,0.4,0.014,-0.043
TS4,4,2013,,,0.092,0.026,1562,18481.0,0.299,0.4,0.196,0.041
TS4,3,2013,,,0.079,0.023,1305,17754.0,0.293,0.4,0.079,0.141
TS4,2,2013,,,0.08,0.022,1209,15561.0,0.262,0.4,0.014,0.015
TS4,1,2013,,,0.078,0.022,1192,15328.0,0.27,0.4,0.037,-0.015
TSC,4,2020,36.0,0.4,0.011,0.009,85,8084.0,0.799,11.7,7.324,0.001
TSC,3,2020,245.9,0.3,0.001,0.001,10,8077.0,0.806,13.1,1.121,0.004
TSC,2,2020,482.7,0.3,0.001,0.0,4,8043.0,0.808,13.6,-0.842,0.001
TSC,1,2020,54.4,0.2,0.004,0.003,30,8033.0,0.798,11.6,2.277,-0.249
TSC,4,2019,328.2,0.3,0.001,0.001,9,10690.0,0.813,15.2,-0.793,-0.009
TSC,3,2019,50.9,0.2,0.004,0.003,45,10783.0,0.822,18.0,-1.426,0.003
TSC,2,2019,-15.4,0.2,-0.01,-0.008,-106,10755.0,0.818,16.6,-0.443,0.007
TSC,1,2019,-8.3,0.1,-0.018,-0.014,-190,10680.0,0.79,10.3,0.065,-0.001
TSC,4,2018,-7.2,0.1,-0.017,-0.013,-179,10691.0,0.782,9.2,-0.419,-0.005
TSC,3,2018,-5.9,0.2,-0.028,-0.022,-308,10748.0,0.785,9.7,0.515,-0.013
TSC,2,2018,-8.8,0.2,-0.018,-0.014,-203,10892.0,0.788,10.0,0.577,-0.001
TSC,1,2018,-17.3,0.2,-0.012,-0.009,-129,10907.0,0.788,10.1,-0.283,0.001
TSC,4,2017,-20.5,0.3,-0.016,-0.012,-180,10902.0,0.782,9.3,7.088,-0.019
TSC,3,2017,-186.8,0.4,-0.002,-0.002,-22,11110.0,0.77,7.8,-0.826,-0.001
