organCode,ticker,comGroupCode,icbCode,organTypeCode,comTypeCode,organName,organShortName,exchange,shortName,industryID,industryIDv2,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,deltaInWeek,deltaInMonth,deltaInYear,outstandingShare,issueShare,companyType,status,code,message,traceId
PTNKH,PTN,UpcomIndex,8633,DN,CT,Công ty Cổ phần Phát triển Nhà Khánh Hòa,Phát triển Nhà Khánh Hòa,UPCOM,Phát triển Nhà Khánh Hòa,336,8633,Bất động sản,Real Estate,2010,49,37,0,http://www.phattriennhakh.vn,5,-0.188,-0.155,,5.8,5.8,CT,,,,
PTP,PTP,UpcomIndex,6535,DN,CT,Công ty Cổ phần Dịch vụ Viễn Thông và In Bưu điện,Viễn Thông và In Bưu điện,UPCOM,Viễn Thông và In Bưu điện,267,6535,Viễn thông,Telecommunications,1957,200,0,0,http://www.ptp.vn,3.6,-0.004,-0.171,0.024,6.7,6.8,CT,,,,
PTS,PTS,HNXIndex,2779,DN,CT,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Hải Phòng,Vận tải Petrolimex HP,HNX,Vận tải Petrolimex HP,194,2779,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2000,282,666,0.081,http://www.ptshp.petrolimex.com.vn,3.9,0.006,-0.015,-0.051,5.6,5.6,CT,,,,
PTSC,POS,UpcomIndex,573,DN,CT,"Công ty Cổ phần Dịch vụ lắp đặt, vận hành và bảo dưỡng công trình dầu khí biển PTSC",Bảo dưỡng công trình DK biển,UPCOM,Bảo dưỡng công trình DK biển,316,573,Dầu khí,Oil & Gas,2007,521,339,0.003,http://pos.ptsc.com.vn,3.8,-0.021,0.092,-0.09,40,40,CT,,,,
PTSCTH,PSN,UpcomIndex,2777,DN,CT,Công ty Cổ phần Dịch vụ Kỹ thuật PTSC Thanh Hóa,PTSC Thanh Hóa,UPCOM,PTSC Thanh Hóa,193,2777,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009,437,422,0,http://www.ptscthanhhoa.com.vn,3.7,-0.004,-0.069,-0.054,40,40,CT,,,,
PTSNT,PTX,UpcomIndex,2779,DN,CT,Công ty Cổ phần Vận tải và Dịch vụ Petrolimex Nghệ Tĩnh,VT Petrolimex Nghệ Tĩnh,UPCOM,VT Petrolimex Nghệ Tĩnh,194,2779,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2013,,0,0,http://www.ptsnghetinh.petrolimex.com.vn,4,-0.004,0.261,2.164,5.8,5.8,CT,,,,
PTT,PTT,UpcomIndex,2779,DN,CT,Công ty Cổ phần Vận tải Dầu khí Đông Dương,Vận tải Dầu khí Đông Dương,UPCOM,Vận tải Dầu khí Đông Dương,194,2779,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007,387,0,0,http://www.pvtrans-ptt.com,3.3,-0.12,-0.067,0.918,10,10,CT,,,,
PTTC,DSP,UpcomIndex,5759,DN,CT,Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,Dịch vụ Du lịch Phú Thọ,UPCOM,Dịch vụ Du lịch Phú Thọ,262,5759,Du lịch và Giải trí,Travel & Leisure,2006,388,614,0,http://www.phuthotourist.com.vn,3.6,-0.059,-0.079,0.464,118.7,118.7,CT,,,,
PTTD,DTD,HNXIndex,2357,DN,CT,Công ty Cổ phần Đầu tư Phát triển Thành Đạt,Đầu tư Phát triển Thành Đạt,HNX,Đầu tư Phát triển Thành Đạt,181,2357,Xây dựng và Vật liệu,Construction & Materials,2001,120,0,0.054,http://www.thanhdathanam.vn,4.2,-0.007,0.583,0.538,42.9,42.9,CT,,,,
PTTHUYSAN,DAT,VNINDEX,3573,DN,CT,Công ty Cổ phần Đầu tư Du lịch và Phát triển Thủy sản,ĐT Du lịch và PT Thủy sản,HOSE,ĐT Du lịch và PT Thủy sản,217,3573,Thực phẩm và đồ uống,Food & Beverage,2008,170,440,0,http://www.trisedco.com,3.7,-0.116,0.108,0.066,62.9,62.9,CT,,,,
PV2,PV2,HNXIndex,8633,DN,CT,Công ty Cổ phần Đầu tư PV2,Đầu tư PV2,HNX,Đầu tư PV2,336,8633,Bất động sản,Real Estate,2007,10,1553,0.002,http://www.pv2.com.vn,3.8,0.083,0.225,-0.268,36.9,37.4,CT,,,,
PVA,PVA,UpcomIndex,2357,DN,CT,Công ty Cổ phần Tổng Công ty Xây lắp Dầu khí Nghệ An,Xây dựng dầu khí Nghệ An,UPCOM,Xây dựng dầu khí Nghệ An,181,2357,Xây dựng và Vật liệu,Construction & Materials,2005,446,0,0,http://www.pvnc.com.vn,3.7,-0.147,-0.168,-0.265,21.8,21.8,CT,,,,
PVB,PVB,HNXIndex,573,DN,CT,Công ty Cổ phần Bọc ống Dầu khí Việt Nam,Bọc ống Dầu khí Việt Nam,HNX,Bọc ống Dầu khí Việt Nam,316,573,Dầu khí,Oil & Gas,2007,158,2557,0.004,http://www.pvcoating.vn,3.7,0.147,0.411,0.38,21.6,21.6,CT,,,,
PVBACKAN,PBK,UpcomIndex,7535,DN,CT,Công ty Cổ phần Điện lực Dầu khí Bắc Kạn,Điện lực Dầu khí Bắc Kạn,UPCOM,Điện lực Dầu khí Bắc Kạn,274,7535,"Điện, nước & xăng dầu khí đốt",Utilities,2009,25,0,0,,4.1,,,,8.6,8.6,CT,,,,
PVBUILDING,PBT,UpcomIndex,2723,DN,CT,Công ty Cổ Phần Nhà và Thương mại Dầu khí,PV Building,UPCOM,PV Building,184,2723,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009,328,133,0,http://www.pvbuilding.com.vn,3.8,-0.004,-0.025,-0.102,17.5,17.5,CT,,,,
PVC,PVC,HNXIndex,573,DN,CT,Tổng Công ty Hóa chất và Dịch vụ Dầu khí - Công ty Cổ phần,Hóa chất và Dịch vụ Dầu khí,HNX,Hóa chất và Dịch vụ Dầu khí,316,573,Dầu khí,Oil & Gas,2005,348,0,0.008,http://www.pvchem.com.vn,3.4,0.002,0.103,-0.039,50,50,CT,,,,
PVCE,PCE,HNXIndex,1357,DN,CT,Công ty Cổ phần Phân bón và hóa chất dầu khí Miền Trung,Phân bón và Hóa chất DK Miền Trung,HNX,Phân bón và Hóa chất DK Miền Trung,151,1357,Hóa chất,Chemicals,2008,51,138,0.011,http://www.pce.vn,4,0.096,0.012,0.443,10,10,CT,,,,
PVCMC,PVM,UpcomIndex,2797,DN,CT,Công ty Cổ phần Máy - Thiết bị Dầu khí,Thiết bị dầu khí (PV MACHINO),UPCOM,Thiết bị dầu khí (PV MACHINO),198,2797,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010,212,1559,0,https://pvmachino.vn,3.8,-0.004,-0.119,0.192,38.6,38.6,CT,,,,
PVCMK,PXC,UpcomIndex,8633,DN,CT,Công ty Cổ phần Phát triển Đô thị Dầu khí,Phát triển Đô thị Dầu khí,UPCOM,Phát triển Đô thị Dầu khí,336,8633,Bất động sản,Real Estate,2008,65,0,0,http://www.pvccm.vn,3.5,-0.004,-0.025,0.164,28.1,28.1,CT,,,,
PVCTH,PVH,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây lắp Dầu khí Thanh Hóa,Xây lắp Dầu khí Thanh Hóa,UPCOM,Xây lắp Dầu khí Thanh Hóa,181,2357,Xây dựng và Vật liệu,Construction & Materials,2006,59,0,0,http://www.pvc-th.vn,3.6,-0.095,-0.116,-0.436,21,21,CT,,,,
PVD,PVD,VNINDEX,573,DN,CT,Tổng Công ty Cổ phần Khoan và Dịch vụ khoan Dầu khí,Khoan Dầu khí PVDrilling,HOSE,Khoan Dầu khí PVDrilling,316,573,Dầu khí,Oil & Gas,2006,1971,0,0.217,http://www.pvdrilling.com.vn,3.5,0,0.107,0.343,555.9,556.3,CT,,,,
PVDMCN,PCN,UpcomIndex,1357,DN,CT,Công ty Cổ phần Hóa phẩm dầu khí DMC - Miền Bắc,Dầu khí DMC-Miền Bắc,UPCOM,Dầu khí DMC-Miền Bắc,151,1357,Hóa chất,Chemicals,2008,72,257,0.001,http://www.pvdmcn.com.vn,3.5,-0.144,-0.182,1.314,3.9,3.9,CT,,,,
PVE,PVE,UpcomIndex,573,DN,CT,Tổng Công ty Tư vấn Thiết kế Dầu khí - Công ty Cổ phần,Tư vấn Dầu khí,UPCOM,Tư vấn Dầu khí,316,573,Dầu khí,Oil & Gas,2004,913,123,0.11,http://www.pve.vn,3.3,-0.004,-0.099,-0.336,25,25,CT,,,,
PVFCSW,PSW,HNXIndex,1357,DN,CT,Công ty Cổ phần Phân bón và hóa chất dầu khí Tây Nam Bộ,Phân bón hóa chất dầu khí Tây Nam Bộ,HNX,Phân bón hóa chất dầu khí Tây Nam Bộ,151,1357,Hóa chất,Chemicals,2008,53,105,0.025,http://www.psw.vn,3.9,-0.004,0.002,-0.265,17,17,CT,,,,
PVG,PVG,HNXIndex,7573,DN,CT,Công ty Cổ phần Kinh doanh LPG Việt Nam,Kinh doanh LPG Việt Nam,HNX,Kinh doanh LPG Việt Nam,275,7573,"Điện, nước & xăng dầu khí đốt",Utilities,2007,535,3929,0.047,http://www.pvgaslpg.vn,3.9,0.053,0.111,-0.009,36.5,36.5,CT,,,,
PVI,PVI,HNXIndex,8536,DN,BH,Công ty Cổ phần PVI,Bảo hiểm PVI,HNX,Bảo hiểm PVI,292,8536,Bảo hiểm,Insurance,2006,2500,0,0.597,http://www.pvi.com.vn,3.6,-0.016,-0.037,0.219,234.2,234.2,BH,,,,
PVIN,RGC,UpcomIndex,5553,DN,CT,Công ty Cổ phần Đầu tư PV-Inconess,Đầu tư PV-Inconess,UPCOM,Đầu tư PV-Inconess,254,5553,Truyền thông,Media,2007,540,0,0,http://www.pv-inconess.com.vn,3.5,-0.169,-0.238,-0.289,89.1,89.1,CT,,,,
PVIRE,PRE,HNXIndex,8538,OTHER,BH,Tổng Công ty Cổ phần Tái bảo hiểm PVI,Tái bảo hiểm PVI,HNX,Tái bảo hiểm PVI,293,8538,Bảo hiểm,Insurance,2013,42,106,0.004,http://www.pvire.com.vn,3.7,0.049,0.034,0.224,104.4,72.8,BH,,,,
PVL,PVL,UpcomIndex,8633,DN,CT,Công ty Cổ phần Đầu tư Nhà Đất Việt,Đầu tư Nhà Đất Việt,UPCOM,Đầu tư Nhà Đất Việt,336,8633,Bất động sản,Real Estate,2007,20,2187,0.003,http://vpr.vn,3.4,-0.004,0.025,-0.545,50,50,CT,,,,
PVOIL,OIL,UpcomIndex,533,DN,CT,Tổng Công ty Dầu Việt Nam - Công ty Cổ phần,PV Oil,UPCOM,PV Oil,144,533,Dầu khí,Oil & Gas,2008,711,12730,0.061,http://www.pvoil.com.vn,3.6,0.07,0.109,-0.108,1034.2,201.4,CT,,,,
PVOPY,PPY,HNXIndex,7573,DN,CT,Công ty Cổ phần Xăng dầu dầu khí Phú Yên,Xăng dầu dầu khí Phú Yên,HNX,Xăng dầu dầu khí Phú Yên,275,7573,"Điện, nước & xăng dầu khí đốt",Utilities,2009,282,282,0.008,http://www.pvoilphuyen.com.vn,4,-0.102,0.052,0.06,9.3,9.3,CT,,,,
PVPOWER,POW,VNINDEX,7535,DN,CT,Tổng Công ty Điện lực Dầu khí Việt Nam - CTCP,Điện lực Dầu khí Việt Nam,HOSE,Điện lực Dầu khí Việt Nam,274,7535,"Điện, nước & xăng dầu khí đốt",Utilities,2007,2071,75305,0.08,https://pvpower.vn,3.7,-0.004,0.014,0.182,2341.9,2341.9,CT,,,,
PVR,PVR,UpcomIndex,8633,DN,CT,Công ty Cổ phần Đầu tư PVR Hà Nội,Đầu tư PVR Hà Nội,UPCOM,Đầu tư PVR Hà Nội,336,8633,Bất động sản,Real Estate,2006,29,5064,0.001,http://www.pvr.vn,3.7,-0.004,-0.025,-0.399,51.9,53.1,CT,,,,
PVS,PVS,HNXIndex,573,DN,CT,Tổng Công ty Cổ phần Dịch vụ Kỹ thuật Dầu khí Việt Nam,DVKT Dầu khí PTSC,HNX,DVKT Dầu khí PTSC,316,573,Dầu khí,Oil & Gas,2006,7538,0,0.208,http://www.ptsc.com.vn,3.7,0.038,0.157,0.26,478,478,CT,,,,
PVSY,PVY,UpcomIndex,2357,DN,CT,Công ty Cổ phần Chế tạo Giàn khoan Dầu khí,Chế tạo Giàn khoan Dầu khí,UPCOM,Chế tạo Giàn khoan Dầu khí,181,2357,Xây dựng và Vật liệu,Construction & Materials,2007,354,0,0.001,http://www.pvshipyard.com.vn,3.7,0.114,0.242,-0.181,59.5,59.5,CT,,,,
PVT,PVT,VNINDEX,2773,DN,CT,Tổng Công ty Cổ phần Vận tải Dầu khí,Vận tải Dầu khí PVTrans,HOSE,Vận tải Dầu khí PVTrans,191,2773,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006,716,0,0.152,http://www.pvtrans.com,4.1,0.015,0.015,0.2,323.7,323.7,CT,,,,
PVTRANS,PVP,VNINDEX,2779,DN,CT,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Vận tải Dầu khí Thái Bình Dương,HOSE,Vận tải Dầu khí Thái Bình Dương,194,2779,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008,23,0,0.002,http://www.pacific.pvtrans.com,4.1,0.019,0.072,0.388,94.3,94.3,CT,,,,
PVV,PVV,UpcomIndex,2357,DN,CT,Công ty Cổ phần Vinaconex 39,Vinaconex 39,UPCOM,Vinaconex 39,181,2357,Xây dựng và Vật liệu,Construction & Materials,2007,150,149,0.001,http://www.pvv.com.vn,3.3,-0.151,-0.3,-0.031,30,30,CT,,,,
PVX,PVX,UpcomIndex,2357,DN,CT,Tổng Công ty Cổ phần Xây lắp Dầu khí Việt Nam,Xây lắp Dầu khí Việt Nam,UPCOM,Xây lắp Dầu khí Việt Nam,181,2357,Xây dựng và Vật liệu,Construction & Materials,2007,1755,0,0.002,http://www.pvc.vn,3.1,-0.037,0.049,-0.289,400,400,CT,,,,
PWACO,PWA,UpcomIndex,8633,DN,CT,Công ty Cổ phần Bất động sản dầu khí,Bất động sản dầu khí,UPCOM,Bất động sản dầu khí,336,8633,Bất động sản,Real Estate,2006,28,589,0.028,http://www.petrowaco.vn,3.8,0.047,0.027,-0.29,10,10,CT,,,,
PX1,PX1,UpcomIndex,2353,DN,CT,Công ty Cổ phần Xi măng Sông Lam 2,Xi măng Sông Lam 2,UPCOM,Xi măng Sông Lam 2,180,2353,Xây dựng và Vật liệu,Construction & Materials,1966,461,0,0,http://www.ximanganhson.com,3.1,-0.004,-0.025,0.164,20,20,CT,,,,
PXA,PXA,UpcomIndex,8633,DN,CT,Công ty Cổ phần Đầu tư và Thương mại Dầu khí Nghệ An,Đầu tư và Thương mại Dầu khí Nghệ An,UPCOM,Đầu tư và Thương mại Dầu khí Nghệ An,336,8633,Bất động sản,Real Estate,2008,24,2347,0.001,http://www.pvit.com.vn,3.2,0.096,0.075,-0.225,15,15,CT,,,,
PXI,PXI,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây dựng Công nghiệp và Dân dụng Dầu khí,XL CN và dân dụng Dầu khí,UPCOM,XL CN và dân dụng Dầu khí,181,2357,Xây dựng và Vật liệu,Construction & Materials,2009,60,3099,0.002,http://www.pvc-ic.com.vn,3.7,0.213,0.531,-0.036,30,30,CT,,,,
PXL,PXL,UpcomIndex,8633,DN,CT,Công ty Cổ phần Đầu tư Khu Công Nghiệp Dầu khí Long Sơn,KCN Dầu khí Long Sơn,UPCOM,KCN Dầu khí Long Sơn,336,8633,Bất động sản,Real Estate,2007,24,0,0.001,http://www.longsonpic.vn,3.6,0.296,0.505,-0.134,82.6,82.7,CT,,,,
PXM,PXM,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây lắp Dầu khí Miền Trung,Xây lắp Dầu khí Miền Trung,UPCOM,Xây lắp Dầu khí Miền Trung,181,2357,Xây dựng và Vật liệu,Construction & Materials,2007,322,0,0.005,http://www.pvcmt.vn,3.6,-0.004,-0.025,-0.265,15,15,CT,,,,
PXS,PXS,UpcomIndex,2357,DN,CT,Công ty Cổ phần Kết cấu Kim loại và Lắp máy Dầu khí,Lắp máy Dầu khí,UPCOM,Lắp máy Dầu khí,181,2357,Xây dựng và Vật liệu,Construction & Materials,1983,938,2950,0.106,http://www.pvc-ms.vn,3.5,0.084,0.452,0.377,60,60,CT,,,,
PXT,PXT,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây lắp Đường ống Bể chứa Dầu khí,Xây lắp Đường ống Dầu khí,UPCOM,Xây lắp Đường ống Dầu khí,181,2357,Xây dựng và Vật liệu,Construction & Materials,2009,433,501,0.023,http://www.pvc-pt.vn,3.2,0.239,0.618,0.032,20,20,CT,,,,
PYWS,PWS,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp thoát nước Phú Yên,Cấp thoát nước Phú Yên,UPCOM,Cấp thoát nước Phú Yên,277,7577,"Điện, nước & xăng dầu khí đốt",Utilities,2006,226,210,0,http://www.capthoatnuocpy.com.vn,3.9,-0.023,-0.087,0.33,38.4,38.4,CT,,,,
QBBECO,BQB,UpcomIndex,3533,DN,CT,Công ty Cổ phần Bia Hà Nội - Quảng Bình,Bia Hà Nội - Quảng Bình,UPCOM,Bia Hà Nội - Quảng Bình,214,3533,Thực phẩm và đồ uống,Food & Beverage,2003,77,0,0,http://www.biaquangbinh.com,3.7,-0.032,-0.025,-0.136,5.8,5.8,CT,,,,
QBS,QBS,VNINDEX,1357,DN,CT,Công ty Cổ phần Xuất nhập khẩu Quảng Bình,Xuất nhập khẩu Quảng Bình,HOSE,Xuất nhập khẩu Quảng Bình,151,1357,Hóa chất,Chemicals,2007,49,1736,0,http://www.quangbinhjsc.com.vn,3.8,0.107,0.602,-0.228,69.3,69.3,CT,,,,
QCC,QCC,UpcomIndex,2357,DN,CT,Công ty Cổ phần Đầu tư Xây dựng và Phát triển Hạ tầng Viễn Thông,Đầu tư Xây dựng và Phát triển Hạ tầng Viễn Thông,UPCOM,Đầu tư Xây dựng và Phát triển Hạ tầng Viễn Thông,181,2357,Xây dựng và Vật liệu,Construction & Materials,2002,105,143,0.008,http://www.qtc.vn,3.9,-0.004,-0.13,0.359,1.3,1.5,CT,,,,
QCG,QCG,VNINDEX,8633,DN,CT,Công ty Cổ phần Quốc Cường Gia Lai,Quốc Cường Gia Lai,HOSE,Quốc Cường Gia Lai,336,8633,Bất động sản,Real Estate,1994,112,0,0.006,http://www.quoccuonggialai.com.vn,3.3,0.146,0.399,-0.278,275.1,275.1,CT,,,,
QHD,QHD,HNXIndex,2727,DN,CT,Công ty Cổ phần Que hàn điện Việt Đức,Que hàn Việt Đức,HNX,Que hàn Việt Đức,185,2727,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008,184,417,0.003,http://www.viwelco.com.vn,4.2,-0.004,-0.025,-0.036,5.5,5.5,CT,,,,
QHW,QHW,UpcomIndex,3537,DN,CT,Công ty Cổ phần Nước khoáng Quảng Ninh,Nước khoáng Quảng Ninh,UPCOM,Nước khoáng Quảng Ninh,216,3537,Thực phẩm và đồ uống,Food & Beverage,2004,304,429,0.002,http://www.nuockhoangquangninh.com.vn,4.1,-0.008,0.018,0.164,8,8,CT,,,,
QNC,QNC,UpcomIndex,2353,DN,CT,Công ty Cổ phần Xi măng và Xây dựng Quảng Ninh,Xi măng Quảng Ninh,UPCOM,Xi măng Quảng Ninh,180,2353,Xây dựng và Vật liệu,Construction & Materials,2005,669,1647,0.154,http://www.qncc.vn,3.9,-0.004,0.009,-0.21,59.9,60,CT,,,,
QNGURENCO,MQN,UpcomIndex,2799,DN,CT,Công ty Cổ phần Môi trường đô thị Quảng Ngãi,Môi trường đô thị Quảng Ngãi,UPCOM,Môi trường đô thị Quảng Ngãi,199,2799,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2009,583,0,0,https://moitruongdothiquangngai.com.vn,3.8,-0.004,0.285,-0.178,5.1,5.1,CT,,,,
QNNP,QSP,UpcomIndex,2777,DN,CT,Công ty Cổ phần Tân cảng Quy Nhơn,Tân cảng Quy Nhơn,UPCOM,Tân cảng Quy Nhơn,193,2777,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2008,9,867,0.007,http://www.quynhonnewport.vn,3.7,0,0.23,0.093,10.8,10.8,CT,,,,
QNPORT,CQN,UpcomIndex,3573,DN,CT,Công ty Cổ phần Cảng Quảng Ninh,Cảng Quảng Ninh,UPCOM,Cảng Quảng Ninh,217,3573,Thực phẩm và đồ uống,Food & Beverage,2008,691,366,0,http://www.quangninhport.com.vn,3.6,0.007,0.16,0.168,75,75,CT,,,,
QNPS,PQN,UpcomIndex,2777,DN,CT,Công ty Cổ phần Dịch vụ Dầu khí Quảng Ngãi PTSC,DV Dầu khí Quảng Ngãi PTSC,UPCOM,DV Dầu khí Quảng Ngãi PTSC,193,2777,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2007,683,178,0,http://ptscquangngai.com.vn,4,-0.004,-0.025,0.164,30,30,CT,,,,
QNSC,QNS,UpcomIndex,3577,DN,CT,Công ty Cổ phần Đường Quảng Ngãi,Đường Quảng Ngãi,UPCOM,Đường Quảng Ngãi,218,3577,Thực phẩm và đồ uống,Food & Beverage,2005,3483,4000,0.189,http://qns.com.vn,4.1,-0.042,-0.015,0.121,356.9,356.9,CT,,,,
QNT,QNT,UpcomIndex,2357,DN,CT,Công ty Cổ phần Tư vấn và Đầu tư Phát triển Quảng Nam,Tư vấn và Đầu tư Phát triển Quảng Nam,UPCOM,Tư vấn và Đầu tư Phát triển Quảng Nam,181,2357,Xây dựng và Vật liệu,Construction & Materials,2017,11,19,0,,3.4,-0.004,-0.164,-0.5,3.2,3.2,CT,,,,
QNTPC,QTP,UpcomIndex,7535,DN,CT,Công ty Cổ phần Nhiệt điện Quảng Ninh,Nhiệt điện Quảng Ninh,UPCOM,Nhiệt điện Quảng Ninh,274,7535,"Điện, nước & xăng dầu khí đốt",Utilities,2002,846,5988,0.01,http://www.quangninhtpc.com.vn,3.9,-0.004,0.022,0.232,450,450,CT,,,,
QNU,QNU,UpcomIndex,2799,DN,CT,Công ty Cổ phần Môi trường Đô thị Quảng Nam,Môi trường Đô thị Quảng Nam,UPCOM,Môi trường Đô thị Quảng Nam,199,2799,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2010,338,288,0,http://www.urencoquangnam.com,3.4,-0.004,-0.025,0.037,6.8,6.8,CT,,,,
QNWASC,QNW,UpcomIndex,7577,DN,CT,Công ty Cổ phần Cấp thoát nước và xây dựng Quảng Ngãi,Cấp thoát nước và XD Quảng Ngãi,UPCOM,Cấp thoát nước và XD Quảng Ngãi,277,7577,"Điện, nước & xăng dầu khí đốt",Utilities,2010,117,122,0,http://capnuocqni.com.vn,3.9,-0.004,-0.025,0.442,20,20,CT,,,,
QPH,QPH,UpcomIndex,7535,DN,CT,Công ty Cổ phần Thủy điện Quế Phong,Thủy điện Quế Phong,UPCOM,Thủy điện Quế Phong,274,7535,"Điện, nước & xăng dầu khí đốt",Utilities,2005,30,0,0.002,http://www.thuydienquephong.com.vn,4,0.036,-0.007,0.13,18.6,18.6,CT,,,,
QST,QST,HNXIndex,5557,DN,CT,Công ty Cổ phần Sách và Thiết bị trường học Quảng Ninh,Sách Quảng Ninh,HNX,Sách Quảng Ninh,256,5557,Truyền thông,Media,2004,170,0,0,http://www.sachquangninh.vn,4.3,-0.004,-0.025,-0.301,3.2,3.2,CT,,,,
QTC,QTC,HNXIndex,2357,DN,CT,Công ty Cổ phần Công trình Giao thông Vận tải Quảng Nam,GTVT Quảng Nam,HNX,GTVT Quảng Nam,181,2357,Xây dựng và Vật liệu,Construction & Materials,2004,96,0,0.177,http://www.cotracoqna.vn,3.7,-0.004,0.015,0.076,2.7,2.7,CT,,,,
QUAWACO,NQN,UpcomIndex,7577,DN,CT,Công ty Cổ phần Nước sạch Quảng Ninh,Nước sạch Quảng Ninh,UPCOM,Nước sạch Quảng Ninh,277,7577,"Điện, nước & xăng dầu khí đốt",Utilities,2010,1459,996,0,http://www.quawaco.com.vn,3.4,-0.02,-0.04,0.014,50.8,50.8,CT,,,,
RAL,RAL,VNINDEX,3726,DN,CT,Công ty Cổ phần Bóng đèn Phích nước Rạng Đông,Bóng đèn Phích nước Rạng Đông,HOSE,Bóng đèn Phích nước Rạng Đông,221,3726,Hàng cá nhân & Gia dụng,Personal & Household Goods,2004,2075,0,0.028,http://www.rangdongvn.com,4.2,0.003,0.041,0.019,22.9,22.9,CT,,,,
RATRACO,RAT,UpcomIndex,2779,DN,CT,Công ty Cổ phần Vận tải và Thương mại Đường sắt,VT và TM Đường sắt,UPCOM,VT và TM Đường sắt,194,2779,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2000,190,185,0.005,http://www.ratraco.vn,3.3,0.145,0.124,0.412,5.9,5.9,CT,,,,
RCC,RCC,UpcomIndex,2357,DN,CT,Công ty Cổ phần Tổng Công ty Công trình Đường sắt,Công trình Đường sắt,UPCOM,Công trình Đường sắt,181,2357,Xây dựng và Vật liệu,Construction & Materials,2005,585,896,0,http://www.congtrinhduongsat.vn,3.4,-0.004,-0.065,0.327,32.1,32.1,CT,,,,
RCD,RCD,UpcomIndex,2357,DN,CT,Công ty Cổ phần Xây dựng - Địa ốc Cao su,XD - Địa ốc Cao su,UPCOM,XD - Địa ốc Cao su,181,2357,Xây dựng và Vật liệu,Construction & Materials,1993,,0,0.001,http://www.rcc.vn,3.7,0.049,-0.025,-0.265,4.8,5.3,CT,,,,
RCL,RCL,HNXIndex,8633,DN,CT,Công ty Cổ phần Địa ốc Chợ Lớn,Địa Ốc Chợ Lớn,HNX,Địa Ốc Chợ Lớn,336,8633,Bất động sản,Real Estate,2003,30,411,0.01,http://www.cholonres.com.vn,3.5,-0.004,-0.017,-0.157,13.9,13.9,CT,,,,
RDP,RDP,VNINDEX,1353,DN,CT,Công ty Cổ phần Rạng Đông Holding,Nhựa Rạng Đông,HOSE,Nhựa Rạng Đông,150,1353,Hóa chất,Chemicals,2005,650,1196,0.003,https://rangdongholding.com.vn/,3.4,-0.014,-0.007,-0.175,49.1,49.1,CT,,,,
REE,REE,VNINDEX,2757,DN,CT,Công ty Cổ phần Cơ điện Lạnh,Cơ Điện Lạnh REE,HOSE,Cơ Điện Lạnh REE,189,2757,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2005,1876,16958,0.49,http://www.reecorp.com,4.2,0.011,0.039,-0.035,408.7,356.4,CT,,,,
RESCO,TBR,UpcomIndex,8633,DN,CT,Công ty Cổ phần Địa ốc Tân Bình,Địa ốc Tân Bình,UPCOM,Địa ốc Tân Bình,336,8633,Bất động sản,Real Estate,2004,58,206,0,http://www.tanbinhres.com,3.5,0.111,0.255,,8.1,8.1,CT,,,,
RIC,RIC,UpcomIndex,5755,DN,CT,Công ty Cổ phần Quốc Tế Hoàng Gia,Quốc tế Hoàng Gia,UPCOM,Quốc tế Hoàng Gia,260,5755,Du lịch và Giải trí,Travel & Leisure,2005,813,0,0.306,http://www.royalhalonghotel.com,3.5,0.057,0.088,-0.347,70.4,28.7,CT,,,,
RIMACO3,DS3,HNXIndex,2777,DN,CT,Công ty Cổ phần DS3,Quản lý Đường sông số 3,HNX,Quản lý Đường sông số 3,193,2777,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2006,70,133,0.004,http://www.duongsong3.vn,3.8,-0.04,-0.095,0.145,10.7,10.7,CT,,,,
